Source File Name,Original Dataset File Name,Original ID,Class ID,Class Name,Variant,Feature Path,Split,Audio Path
starting chainsaw 2.wav,11_11151.wav,11_11151,11,Chainsaw,original,outputs\ast_cache\11_11151.npy,train,outputs\wavlm_audio_cache\11_11151__original.npy
starting chainsaw 2.wav,11_11151.wav,11_11151,11,Chainsaw,pitch_down_2,outputs\ast_pitch_cache\11_11151__pitch_down2.npy,train,outputs\wavlm_audio_cache\11_11151__pitch_down2.npy
starting chainsaw 2.wav,11_11151.wav,11_11151,11,Chainsaw,pitch_up_2,outputs\ast_pitch_cache\11_11151__pitch_up2.npy,train,outputs\wavlm_audio_cache\11_11151__pitch_up2.npy
Chainsaw Idle.wav,11_11152.wav,11_11152,11,Chainsaw,original,outputs\ast_cache\11_11152.npy,train,outputs\wavlm_audio_cache\11_11152__original.npy
Chainsaw Idle.wav,11_11152.wav,11_11152,11,Chainsaw,pitch_down_2,outputs\ast_pitch_cache\11_11152__pitch_down2.npy,train,outputs\wavlm_audio_cache\11_11152__pitch_down2.npy
Chainsaw Idle.wav,11_11152.wav,11_11152,11,Chainsaw,pitch_up_2,outputs\ast_pitch_cache\11_11152__pitch_up2.npy,train,outputs\wavlm_audio_cache\11_11152__pitch_up2.npy
Chainsaw slow.wav.wav,11_11153.wav,11_11153,11,Chainsaw,original,outputs\ast_cache\11_11153.npy,train,outputs\wavlm_audio_cache\11_11153__original.npy
Chainsaw slow.wav.wav,11_11153.wav,11_11153,11,Chainsaw,pitch_down_2,outputs\ast_pitch_cache\11_11153__pitch_down2.npy,train,outputs\wavlm_audio_cache\11_11153__pitch_down2.npy
Chainsaw slow.wav.wav,11_11153.wav,11_11153,11,Chainsaw,pitch_up_2,outputs\ast_pitch_cache\11_11153__pitch_up2.npy,train,outputs\wavlm_audio_cache\11_11153__pitch_up2.npy
Chainsaw_2.WAV.wav,11_11154.wav,11_11154,11,Chainsaw,original,outputs\ast_cache\11_11154.npy,test,outputs\wavlm_audio_cache\11_11154__original.npy
Chainsaw_2.WAV.wav,11_11154.wav,11_11154,11,Chainsaw,pitch_down_2,outputs\ast_pitch_cache\11_11154__pitch_down2.npy,train,outputs\wavlm_audio_cache\11_11154__pitch_down2.npy
Chainsaw_2.WAV.wav,11_11154.wav,11_11154,11,Chainsaw,pitch_up_2,outputs\ast_pitch_cache\11_11154__pitch_up2.npy,train,outputs\wavlm_audio_cache\11_11154__pitch_up2.npy
Chainsaw choke.wav,11_11155.wav,11_11155,11,Chainsaw,original,outputs\ast_cache\11_11155.npy,train,outputs\wavlm_audio_cache\11_11155__original.npy
Chainsaw choke.wav,11_11155.wav,11_11155,11,Chainsaw,pitch_down_2,outputs\ast_pitch_cache\11_11155__pitch_down2.npy,test,outputs\wavlm_audio_cache\11_11155__pitch_down2.npy
Chainsaw choke.wav,11_11155.wav,11_11155,11,Chainsaw,pitch_up_2,outputs\ast_pitch_cache\11_11155__pitch_up2.npy,train,outputs\wavlm_audio_cache\11_11155__pitch_up2.npy
S7 SIERRA.mp3.wav,11_11156.wav,11_11156,11,Chainsaw,original,outputs\ast_cache\11_11156.npy,train,outputs\wavlm_audio_cache\11_11156__original.npy
S7 SIERRA.mp3.wav,11_11156.wav,11_11156,11,Chainsaw,pitch_down_2,outputs\ast_pitch_cache\11_11156__pitch_down2.npy,test,outputs\wavlm_audio_cache\11_11156__pitch_down2.npy
S7 SIERRA.mp3.wav,11_11156.wav,11_11156,11,Chainsaw,pitch_up_2,outputs\ast_pitch_cache\11_11156__pitch_up2.npy,train,outputs\wavlm_audio_cache\11_11156__pitch_up2.npy
Chainsaw start.wav.wav,11_11157.wav,11_11157,11,Chainsaw,original,outputs\ast_cache\11_11157.npy,test,outputs\wavlm_audio_cache\11_11157__original.npy
Chainsaw start.wav.wav,11_11157.wav,11_11157,11,Chainsaw,pitch_down_2,outputs\ast_pitch_cache\11_11157__pitch_down2.npy,train,outputs\wavlm_audio_cache\11_11157__pitch_down2.npy
Chainsaw start.wav.wav,11_11157.wav,11_11157,11,Chainsaw,pitch_up_2,outputs\ast_pitch_cache\11_11157__pitch_up2.npy,train,outputs\wavlm_audio_cache\11_11157__pitch_up2.npy
Chainsaw - Pull to Start and Run.wav.wav,11_11158.wav,11_11158,11,Chainsaw,original,outputs\ast_cache\11_11158.npy,test,outputs\wavlm_audio_cache\11_11158__original.npy
Chainsaw - Pull to Start and Run.wav.wav,11_11158.wav,11_11158,11,Chainsaw,pitch_down_2,outputs\ast_pitch_cache\11_11158__pitch_down2.npy,train,outputs\wavlm_audio_cache\11_11158__pitch_down2.npy
Chainsaw - Pull to Start and Run.wav.wav,11_11158.wav,11_11158,11,Chainsaw,pitch_up_2,outputs\ast_pitch_cache\11_11158__pitch_up2.npy,train,outputs\wavlm_audio_cache\11_11158__pitch_up2.npy
chainsaw 1.wav.wav,11_11159.wav,11_11159,11,Chainsaw,original,outputs\ast_cache\11_11159.npy,train,outputs\wavlm_audio_cache\11_11159__original.npy
chainsaw 1.wav.wav,11_11159.wav,11_11159,11,Chainsaw,pitch_down_2,outputs\ast_pitch_cache\11_11159__pitch_down2.npy,train,outputs\wavlm_audio_cache\11_11159__pitch_down2.npy
chainsaw 1.wav.wav,11_11159.wav,11_11159,11,Chainsaw,pitch_up_2,outputs\ast_pitch_cache\11_11159__pitch_up2.npy,train,outputs\wavlm_audio_cache\11_11159__pitch_up2.npy
chainsaw 4.wav.wav,11_11160.wav,11_11160,11,Chainsaw,original,outputs\ast_cache\11_11160.npy,train,outputs\wavlm_audio_cache\11_11160__original.npy
chainsaw 4.wav.wav,11_11160.wav,11_11160,11,Chainsaw,pitch_down_2,outputs\ast_pitch_cache\11_11160__pitch_down2.npy,train,outputs\wavlm_audio_cache\11_11160__pitch_down2.npy
chainsaw 4.wav.wav,11_11160.wav,11_11160,11,Chainsaw,pitch_up_2,outputs\ast_pitch_cache\11_11160__pitch_up2.npy,train,outputs\wavlm_audio_cache\11_11160__pitch_up2.npy
chainsaw 10.wav.wav,11_11161.wav,11_11161,11,Chainsaw,original,outputs\ast_cache\11_11161.npy,train,outputs\wavlm_audio_cache\11_11161__original.npy
chainsaw 10.wav.wav,11_11161.wav,11_11161,11,Chainsaw,pitch_down_2,outputs\ast_pitch_cache\11_11161__pitch_down2.npy,train,outputs\wavlm_audio_cache\11_11161__pitch_down2.npy
chainsaw 10.wav.wav,11_11161.wav,11_11161,11,Chainsaw,pitch_up_2,outputs\ast_pitch_cache\11_11161__pitch_up2.npy,train,outputs\wavlm_audio_cache\11_11161__pitch_up2.npy
chainsaw 6.wav.wav,11_11162.wav,11_11162,11,Chainsaw,original,outputs\ast_cache\11_11162.npy,train,outputs\wavlm_audio_cache\11_11162__original.npy
chainsaw 6.wav.wav,11_11162.wav,11_11162,11,Chainsaw,pitch_down_2,outputs\ast_pitch_cache\11_11162__pitch_down2.npy,train,outputs\wavlm_audio_cache\11_11162__pitch_down2.npy
chainsaw 6.wav.wav,11_11162.wav,11_11162,11,Chainsaw,pitch_up_2,outputs\ast_pitch_cache\11_11162__pitch_up2.npy,train,outputs\wavlm_audio_cache\11_11162__pitch_up2.npy
chainsaw 5.wav.wav,11_11163.wav,11_11163,11,Chainsaw,original,outputs\ast_cache\11_11163.npy,train,outputs\wavlm_audio_cache\11_11163__original.npy
chainsaw 5.wav.wav,11_11163.wav,11_11163,11,Chainsaw,pitch_down_2,outputs\ast_pitch_cache\11_11163__pitch_down2.npy,test,outputs\wavlm_audio_cache\11_11163__pitch_down2.npy
chainsaw 5.wav.wav,11_11163.wav,11_11163,11,Chainsaw,pitch_up_2,outputs\ast_pitch_cache\11_11163__pitch_up2.npy,train,outputs\wavlm_audio_cache\11_11163__pitch_up2.npy
chainsaw 7.wav.wav,11_11164.wav,11_11164,11,Chainsaw,original,outputs\ast_cache\11_11164.npy,train,outputs\wavlm_audio_cache\11_11164__original.npy
chainsaw 7.wav.wav,11_11164.wav,11_11164,11,Chainsaw,pitch_down_2,outputs\ast_pitch_cache\11_11164__pitch_down2.npy,train,outputs\wavlm_audio_cache\11_11164__pitch_down2.npy
chainsaw 7.wav.wav,11_11164.wav,11_11164,11,Chainsaw,pitch_up_2,outputs\ast_pitch_cache\11_11164__pitch_up2.npy,train,outputs\wavlm_audio_cache\11_11164__pitch_up2.npy
Chainsaw First Start (On choke).wav.wav,11_11165.wav,11_11165,11,Chainsaw,original,outputs\ast_cache\11_11165.npy,train,outputs\wavlm_audio_cache\11_11165__original.npy
Chainsaw First Start (On choke).wav.wav,11_11165.wav,11_11165,11,Chainsaw,pitch_down_2,outputs\ast_pitch_cache\11_11165__pitch_down2.npy,train,outputs\wavlm_audio_cache\11_11165__pitch_down2.npy
Chainsaw First Start (On choke).wav.wav,11_11165.wav,11_11165,11,Chainsaw,pitch_up_2,outputs\ast_pitch_cache\11_11165__pitch_up2.npy,train,outputs\wavlm_audio_cache\11_11165__pitch_up2.npy
chainsaw.mp3.wav,11_11166.wav,11_11166,11,Chainsaw,original,outputs\ast_cache\11_11166.npy,test,outputs\wavlm_audio_cache\11_11166__original.npy
chainsaw.mp3.wav,11_11166.wav,11_11166,11,Chainsaw,pitch_down_2,outputs\ast_pitch_cache\11_11166__pitch_down2.npy,test,outputs\wavlm_audio_cache\11_11166__pitch_down2.npy
chainsaw.mp3.wav,11_11166.wav,11_11166,11,Chainsaw,pitch_up_2,outputs\ast_pitch_cache\11_11166__pitch_up2.npy,train,outputs\wavlm_audio_cache\11_11166__pitch_up2.npy
Chainsaw Start Attempts.wav.wav,11_11167.wav,11_11167,11,Chainsaw,original,outputs\ast_cache\11_11167.npy,train,outputs\wavlm_audio_cache\11_11167__original.npy
Chainsaw Start Attempts.wav.wav,11_11167.wav,11_11167,11,Chainsaw,pitch_down_2,outputs\ast_pitch_cache\11_11167__pitch_down2.npy,test,outputs\wavlm_audio_cache\11_11167__pitch_down2.npy
Chainsaw Start Attempts.wav.wav,11_11167.wav,11_11167,11,Chainsaw,pitch_up_2,outputs\ast_pitch_cache\11_11167__pitch_up2.npy,test,outputs\wavlm_audio_cache\11_11167__pitch_up2.npy
Chainsaw Start Attempt 2.wav.wav,11_11168.wav,11_11168,11,Chainsaw,original,outputs\ast_cache\11_11168.npy,train,outputs\wavlm_audio_cache\11_11168__original.npy
Chainsaw Start Attempt 2.wav.wav,11_11168.wav,11_11168,11,Chainsaw,pitch_down_2,outputs\ast_pitch_cache\11_11168__pitch_down2.npy,train,outputs\wavlm_audio_cache\11_11168__pitch_down2.npy
Chainsaw Start Attempt 2.wav.wav,11_11168.wav,11_11168,11,Chainsaw,pitch_up_2,outputs\ast_pitch_cache\11_11168__pitch_up2.npy,train,outputs\wavlm_audio_cache\11_11168__pitch_up2.npy
chainsaw idle close rattle2.flac.wav,11_11169.wav,11_11169,11,Chainsaw,original,outputs\ast_cache\11_11169.npy,test,outputs\wavlm_audio_cache\11_11169__original.npy
chainsaw idle close rattle2.flac.wav,11_11169.wav,11_11169,11,Chainsaw,pitch_down_2,outputs\ast_pitch_cache\11_11169__pitch_down2.npy,train,outputs\wavlm_audio_cache\11_11169__pitch_down2.npy
chainsaw idle close rattle2.flac.wav,11_11169.wav,11_11169,11,Chainsaw,pitch_up_2,outputs\ast_pitch_cache\11_11169__pitch_up2.npy,train,outputs\wavlm_audio_cache\11_11169__pitch_up2.npy
chainsaw sawing short cuts +stop.flac.wav,11_11170.wav,11_11170,11,Chainsaw,original,outputs\ast_cache\11_11170.npy,test,outputs\wavlm_audio_cache\11_11170__original.npy
chainsaw sawing short cuts +stop.flac.wav,11_11170.wav,11_11170,11,Chainsaw,pitch_down_2,outputs\ast_pitch_cache\11_11170__pitch_down2.npy,train,outputs\wavlm_audio_cache\11_11170__pitch_down2.npy
chainsaw sawing short cuts +stop.flac.wav,11_11170.wav,11_11170,11,Chainsaw,pitch_up_2,outputs\ast_pitch_cache\11_11170__pitch_up2.npy,train,outputs\wavlm_audio_cache\11_11170__pitch_up2.npy
chainsaw sawing nearby and shut off.flac.wav,11_11171.wav,11_11171,11,Chainsaw,original,outputs\ast_cache\11_11171.npy,train,outputs\wavlm_audio_cache\11_11171__original.npy
chainsaw sawing nearby and shut off.flac.wav,11_11171.wav,11_11171,11,Chainsaw,pitch_down_2,outputs\ast_pitch_cache\11_11171__pitch_down2.npy,train,outputs\wavlm_audio_cache\11_11171__pitch_down2.npy
chainsaw sawing nearby and shut off.flac.wav,11_11171.wav,11_11171,11,Chainsaw,pitch_up_2,outputs\ast_pitch_cache\11_11171__pitch_up2.npy,train,outputs\wavlm_audio_cache\11_11171__pitch_up2.npy
chainsaw sawing nearby and idle.flac.wav,11_11172.wav,11_11172,11,Chainsaw,original,outputs\ast_cache\11_11172.npy,test,outputs\wavlm_audio_cache\11_11172__original.npy
chainsaw sawing nearby and idle.flac.wav,11_11172.wav,11_11172,11,Chainsaw,pitch_down_2,outputs\ast_pitch_cache\11_11172__pitch_down2.npy,train,outputs\wavlm_audio_cache\11_11172__pitch_down2.npy
chainsaw sawing nearby and idle.flac.wav,11_11172.wav,11_11172,11,Chainsaw,pitch_up_2,outputs\ast_pitch_cache\11_11172__pitch_up2.npy,train,outputs\wavlm_audio_cache\11_11172__pitch_up2.npy
chainsaw idle close rattle3.flac.wav,11_11173.wav,11_11173,11,Chainsaw,original,outputs\ast_cache\11_11173.npy,train,outputs\wavlm_audio_cache\11_11173__original.npy
chainsaw idle close rattle3.flac.wav,11_11173.wav,11_11173,11,Chainsaw,pitch_down_2,outputs\ast_pitch_cache\11_11173__pitch_down2.npy,train,outputs\wavlm_audio_cache\11_11173__pitch_down2.npy
chainsaw idle close rattle3.flac.wav,11_11173.wav,11_11173,11,Chainsaw,pitch_up_2,outputs\ast_pitch_cache\11_11173__pitch_up2.npy,train,outputs\wavlm_audio_cache\11_11173__pitch_up2.npy
chainsaw sawing nearby4.flac.wav,11_11174.wav,11_11174,11,Chainsaw,original,outputs\ast_cache\11_11174.npy,train,outputs\wavlm_audio_cache\11_11174__original.npy
chainsaw sawing nearby4.flac.wav,11_11174.wav,11_11174,11,Chainsaw,pitch_down_2,outputs\ast_pitch_cache\11_11174__pitch_down2.npy,test,outputs\wavlm_audio_cache\11_11174__pitch_down2.npy
chainsaw sawing nearby4.flac.wav,11_11174.wav,11_11174,11,Chainsaw,pitch_up_2,outputs\ast_pitch_cache\11_11174__pitch_up2.npy,train,outputs\wavlm_audio_cache\11_11174__pitch_up2.npy
chainsaw start and idle.flac.wav,11_11175.wav,11_11175,11,Chainsaw,original,outputs\ast_cache\11_11175.npy,train,outputs\wavlm_audio_cache\11_11175__original.npy
chainsaw start and idle.flac.wav,11_11175.wav,11_11175,11,Chainsaw,pitch_down_2,outputs\ast_pitch_cache\11_11175__pitch_down2.npy,train,outputs\wavlm_audio_cache\11_11175__pitch_down2.npy
chainsaw start and idle.flac.wav,11_11175.wav,11_11175,11,Chainsaw,pitch_up_2,outputs\ast_pitch_cache\11_11175__pitch_up2.npy,train,outputs\wavlm_audio_cache\11_11175__pitch_up2.npy
114594__herbertboland__generator1.wav,12_11201.wav,12_11201,12,Generator,original,outputs\ast_cache\12_11201.npy,train,outputs\wavlm_audio_cache\12_11201__original.npy
114594__herbertboland__generator1.wav,12_11201.wav,12_11201,12,Generator,pitch_down_2,outputs\ast_pitch_cache\12_11201__pitch_down2.npy,train,outputs\wavlm_audio_cache\12_11201__pitch_down2.npy
114594__herbertboland__generator1.wav,12_11201.wav,12_11201,12,Generator,pitch_up_2,outputs\ast_pitch_cache\12_11201__pitch_up2.npy,train,outputs\wavlm_audio_cache\12_11201__pitch_up2.npy
114595__herbertboland__generator2.wav,12_11202.wav,12_11202,12,Generator,original,outputs\ast_cache\12_11202.npy,train,outputs\wavlm_audio_cache\12_11202__original.npy
114595__herbertboland__generator2.wav,12_11202.wav,12_11202,12,Generator,pitch_down_2,outputs\ast_pitch_cache\12_11202__pitch_down2.npy,train,outputs\wavlm_audio_cache\12_11202__pitch_down2.npy
114595__herbertboland__generator2.wav,12_11202.wav,12_11202,12,Generator,pitch_up_2,outputs\ast_pitch_cache\12_11202__pitch_up2.npy,train,outputs\wavlm_audio_cache\12_11202__pitch_up2.npy
114596__herbertboland__generator3.wav,12_11203.wav,12_11203,12,Generator,original,outputs\ast_cache\12_11203.npy,train,outputs\wavlm_audio_cache\12_11203__original.npy
114596__herbertboland__generator3.wav,12_11203.wav,12_11203,12,Generator,pitch_down_2,outputs\ast_pitch_cache\12_11203__pitch_down2.npy,test,outputs\wavlm_audio_cache\12_11203__pitch_down2.npy
114596__herbertboland__generator3.wav,12_11203.wav,12_11203,12,Generator,pitch_up_2,outputs\ast_pitch_cache\12_11203__pitch_up2.npy,train,outputs\wavlm_audio_cache\12_11203__pitch_up2.npy
117114__heigh-hoo__generate.wav,12_11204.wav,12_11204,12,Generator,original,outputs\ast_cache\12_11204.npy,test,outputs\wavlm_audio_cache\12_11204__original.npy
117114__heigh-hoo__generate.wav,12_11204.wav,12_11204,12,Generator,pitch_down_2,outputs\ast_pitch_cache\12_11204__pitch_down2.npy,train,outputs\wavlm_audio_cache\12_11204__pitch_down2.npy
117114__heigh-hoo__generate.wav,12_11204.wav,12_11204,12,Generator,pitch_up_2,outputs\ast_pitch_cache\12_11204__pitch_up2.npy,train,outputs\wavlm_audio_cache\12_11204__pitch_up2.npy
124015__alienistcog__electronic-buzz1.wav,12_11205.wav,12_11205,12,Generator,original,outputs\ast_cache\12_11205.npy,train,outputs\wavlm_audio_cache\12_11205__original.npy
124015__alienistcog__electronic-buzz1.wav,12_11205.wav,12_11205,12,Generator,pitch_down_2,outputs\ast_pitch_cache\12_11205__pitch_down2.npy,train,outputs\wavlm_audio_cache\12_11205__pitch_down2.npy
124015__alienistcog__electronic-buzz1.wav,12_11205.wav,12_11205,12,Generator,pitch_up_2,outputs\ast_pitch_cache\12_11205__pitch_up2.npy,train,outputs\wavlm_audio_cache\12_11205__pitch_up2.npy
149777__robinhood76__03199-power-generator-construction-place.wav,12_11206.wav,12_11206,12,Generator,original,outputs\ast_cache\12_11206.npy,train,outputs\wavlm_audio_cache\12_11206__original.npy
149777__robinhood76__03199-power-generator-construction-place.wav,12_11206.wav,12_11206,12,Generator,pitch_down_2,outputs\ast_pitch_cache\12_11206__pitch_down2.npy,test,outputs\wavlm_audio_cache\12_11206__pitch_down2.npy
149777__robinhood76__03199-power-generator-construction-place.wav,12_11206.wav,12_11206,12,Generator,pitch_up_2,outputs\ast_pitch_cache\12_11206__pitch_up2.npy,train,outputs\wavlm_audio_cache\12_11206__pitch_up2.npy
162598__10tucker__frequency-sweep-relay-buzz.wav,12_11207.wav,12_11207,12,Generator,original,outputs\ast_cache\12_11207.npy,train,outputs\wavlm_audio_cache\12_11207__original.npy
162598__10tucker__frequency-sweep-relay-buzz.wav,12_11207.wav,12_11207,12,Generator,pitch_down_2,outputs\ast_pitch_cache\12_11207__pitch_down2.npy,train,outputs\wavlm_audio_cache\12_11207__pitch_down2.npy
162598__10tucker__frequency-sweep-relay-buzz.wav,12_11207.wav,12_11207,12,Generator,pitch_up_2,outputs\ast_pitch_cache\12_11207__pitch_up2.npy,test,outputs\wavlm_audio_cache\12_11207__pitch_up2.npy
189896__(1)_qubodup__diesel-power-generator.wav,12_11208.wav,12_11208,12,Generator,original,outputs\ast_cache\12_11208.npy,train,outputs\wavlm_audio_cache\12_11208__original.npy
189896__(1)_qubodup__diesel-power-generator.wav,12_11208.wav,12_11208,12,Generator,pitch_down_2,outputs\ast_pitch_cache\12_11208__pitch_down2.npy,train,outputs\wavlm_audio_cache\12_11208__pitch_down2.npy
189896__(1)_qubodup__diesel-power-generator.wav,12_11208.wav,12_11208,12,Generator,pitch_up_2,outputs\ast_pitch_cache\12_11208__pitch_up2.npy,train,outputs\wavlm_audio_cache\12_11208__pitch_up2.npy
189896__(2)_qubodup__diesel-power-generator.wav,12_11209.wav,12_11209,12,Generator,original,outputs\ast_cache\12_11209.npy,train,outputs\wavlm_audio_cache\12_11209__original.npy
189896__(2)_qubodup__diesel-power-generator.wav,12_11209.wav,12_11209,12,Generator,pitch_down_2,outputs\ast_pitch_cache\12_11209__pitch_down2.npy,test,outputs\wavlm_audio_cache\12_11209__pitch_down2.npy
189896__(2)_qubodup__diesel-power-generator.wav,12_11209.wav,12_11209,12,Generator,pitch_up_2,outputs\ast_pitch_cache\12_11209__pitch_up2.npy,train,outputs\wavlm_audio_cache\12_11209__pitch_up2.npy
201889__gutek__power-generator.wav,12_11210.wav,12_11210,12,Generator,original,outputs\ast_cache\12_11210.npy,test,outputs\wavlm_audio_cache\12_11210__original.npy
201889__gutek__power-generator.wav,12_11210.wav,12_11210,12,Generator,pitch_down_2,outputs\ast_pitch_cache\12_11210__pitch_down2.npy,test,outputs\wavlm_audio_cache\12_11210__pitch_down2.npy
201889__gutek__power-generator.wav,12_11210.wav,12_11210,12,Generator,pitch_up_2,outputs\ast_pitch_cache\12_11210__pitch_up2.npy,train,outputs\wavlm_audio_cache\12_11210__pitch_up2.npy
216093__richerlandtv__static-slows-to-a-halt.wav,12_11211.wav,12_11211,12,Generator,original,outputs\ast_cache\12_11211.npy,train,outputs\wavlm_audio_cache\12_11211__original.npy
216093__richerlandtv__static-slows-to-a-halt.wav,12_11211.wav,12_11211,12,Generator,pitch_down_2,outputs\ast_pitch_cache\12_11211__pitch_down2.npy,train,outputs\wavlm_audio_cache\12_11211__pitch_down2.npy
216093__richerlandtv__static-slows-to-a-halt.wav,12_11211.wav,12_11211,12,Generator,pitch_up_2,outputs\ast_pitch_cache\12_11211__pitch_up2.npy,train,outputs\wavlm_audio_cache\12_11211__pitch_up2.npy
216619__hunski__powerup.wav,12_11212.wav,12_11212,12,Generator,original,outputs\ast_cache\12_11212.npy,test,outputs\wavlm_audio_cache\12_11212__original.npy
216619__hunski__powerup.wav,12_11212.wav,12_11212,12,Generator,pitch_down_2,outputs\ast_pitch_cache\12_11212__pitch_down2.npy,train,outputs\wavlm_audio_cache\12_11212__pitch_down2.npy
216619__hunski__powerup.wav,12_11212.wav,12_11212,12,Generator,pitch_up_2,outputs\ast_pitch_cache\12_11212__pitch_up2.npy,train,outputs\wavlm_audio_cache\12_11212__pitch_up2.npy
235657__copyc4t__tf-cyborgs-at-work.wav,12_11213.wav,12_11213,12,Generator,original,outputs\ast_cache\12_11213.npy,train,outputs\wavlm_audio_cache\12_11213__original.npy
235657__copyc4t__tf-cyborgs-at-work.wav,12_11213.wav,12_11213,12,Generator,pitch_down_2,outputs\ast_pitch_cache\12_11213__pitch_down2.npy,train,outputs\wavlm_audio_cache\12_11213__pitch_down2.npy
235657__copyc4t__tf-cyborgs-at-work.wav,12_11213.wav,12_11213,12,Generator,pitch_up_2,outputs\ast_pitch_cache\12_11213__pitch_up2.npy,train,outputs\wavlm_audio_cache\12_11213__pitch_up2.npy
235967__mffm__gas-company-generator.wav,12_11214.wav,12_11214,12,Generator,original,outputs\ast_cache\12_11214.npy,train,outputs\wavlm_audio_cache\12_11214__original.npy
235967__mffm__gas-company-generator.wav,12_11214.wav,12_11214,12,Generator,pitch_down_2,outputs\ast_pitch_cache\12_11214__pitch_down2.npy,train,outputs\wavlm_audio_cache\12_11214__pitch_down2.npy
235967__mffm__gas-company-generator.wav,12_11214.wav,12_11214,12,Generator,pitch_up_2,outputs\ast_pitch_cache\12_11214__pitch_up2.npy,test,outputs\wavlm_audio_cache\12_11214__pitch_up2.npy
243735__deleted-user-4401185__generator-1.wav,12_11215.wav,12_11215,12,Generator,original,outputs\ast_cache\12_11215.npy,train,outputs\wavlm_audio_cache\12_11215__original.npy
243735__deleted-user-4401185__generator-1.wav,12_11215.wav,12_11215,12,Generator,pitch_down_2,outputs\ast_pitch_cache\12_11215__pitch_down2.npy,train,outputs\wavlm_audio_cache\12_11215__pitch_down2.npy
243735__deleted-user-4401185__generator-1.wav,12_11215.wav,12_11215,12,Generator,pitch_up_2,outputs\ast_pitch_cache\12_11215__pitch_up2.npy,train,outputs\wavlm_audio_cache\12_11215__pitch_up2.npy
244420__paulw2k__large-electricity-generator.wav,12_11216.wav,12_11216,12,Generator,original,outputs\ast_cache\12_11216.npy,train,outputs\wavlm_audio_cache\12_11216__original.npy
244420__paulw2k__large-electricity-generator.wav,12_11216.wav,12_11216,12,Generator,pitch_down_2,outputs\ast_pitch_cache\12_11216__pitch_down2.npy,train,outputs\wavlm_audio_cache\12_11216__pitch_down2.npy
244420__paulw2k__large-electricity-generator.wav,12_11216.wav,12_11216,12,Generator,pitch_up_2,outputs\ast_pitch_cache\12_11216__pitch_up2.npy,test,outputs\wavlm_audio_cache\12_11216__pitch_up2.npy
262870__jaegrover__electronic-computer-hard-drive-1990s-compaq-hard-drive-spooling-up-turning-off.wav,12_11217.wav,12_11217,12,Generator,original,outputs\ast_cache\12_11217.npy,train,outputs\wavlm_audio_cache\12_11217__original.npy
262870__jaegrover__electronic-computer-hard-drive-1990s-compaq-hard-drive-spooling-up-turning-off.wav,12_11217.wav,12_11217,12,Generator,pitch_down_2,outputs\ast_pitch_cache\12_11217__pitch_down2.npy,train,outputs\wavlm_audio_cache\12_11217__pitch_down2.npy
262870__jaegrover__electronic-computer-hard-drive-1990s-compaq-hard-drive-spooling-up-turning-off.wav,12_11217.wav,12_11217,12,Generator,pitch_up_2,outputs\ast_pitch_cache\12_11217__pitch_up2.npy,train,outputs\wavlm_audio_cache\12_11217__pitch_up2.npy
269594__ianstargem__industrial-factory-fans.wav,12_11218.wav,12_11218,12,Generator,original,outputs\ast_cache\12_11218.npy,test,outputs\wavlm_audio_cache\12_11218__original.npy
269594__ianstargem__industrial-factory-fans.wav,12_11218.wav,12_11218,12,Generator,pitch_down_2,outputs\ast_pitch_cache\12_11218__pitch_down2.npy,train,outputs\wavlm_audio_cache\12_11218__pitch_down2.npy
269594__ianstargem__industrial-factory-fans.wav,12_11218.wav,12_11218,12,Generator,pitch_up_2,outputs\ast_pitch_cache\12_11218__pitch_up2.npy,train,outputs\wavlm_audio_cache\12_11218__pitch_up2.npy
325606__sinjohnt__generator.wav,12_11219.wav,12_11219,12,Generator,original,outputs\ast_cache\12_11219.npy,train,outputs\wavlm_audio_cache\12_11219__original.npy
325606__sinjohnt__generator.wav,12_11219.wav,12_11219,12,Generator,pitch_down_2,outputs\ast_pitch_cache\12_11219__pitch_down2.npy,train,outputs\wavlm_audio_cache\12_11219__pitch_down2.npy
325606__sinjohnt__generator.wav,12_11219.wav,12_11219,12,Generator,pitch_up_2,outputs\ast_pitch_cache\12_11219__pitch_up2.npy,train,outputs\wavlm_audio_cache\12_11219__pitch_up2.npy
331309__michael-kur95__transformer-100-hz.wav,12_11220.wav,12_11220,12,Generator,original,outputs\ast_cache\12_11220.npy,test,outputs\wavlm_audio_cache\12_11220__original.npy
331309__michael-kur95__transformer-100-hz.wav,12_11220.wav,12_11220,12,Generator,pitch_down_2,outputs\ast_pitch_cache\12_11220__pitch_down2.npy,train,outputs\wavlm_audio_cache\12_11220__pitch_down2.npy
331309__michael-kur95__transformer-100-hz.wav,12_11220.wav,12_11220,12,Generator,pitch_up_2,outputs\ast_pitch_cache\12_11220__pitch_up2.npy,test,outputs\wavlm_audio_cache\12_11220__pitch_up2.npy
361339__spoonsandlessspoons__device-powering-up.wav,12_11221.wav,12_11221,12,Generator,original,outputs\ast_cache\12_11221.npy,train,outputs\wavlm_audio_cache\12_11221__original.npy
361339__spoonsandlessspoons__device-powering-up.wav,12_11221.wav,12_11221,12,Generator,pitch_down_2,outputs\ast_pitch_cache\12_11221__pitch_down2.npy,train,outputs\wavlm_audio_cache\12_11221__pitch_down2.npy
